id_cliente,nome,sexo,data_nasc,cidade,uf,data_cadastro
23733,Daniel Lima,ND,1970-11-09,Curitiba,PR,2019-03-07
23734,Fabrício Oliveira,M,1996-04-07,Boa Vista,SP,2020-11-11
23735,Paula Ribeiro,F,1971-09-02,Campo Grande,PA,2019-12-02
23736,Monique Pereira,F,1994-10-12,Palmas,CE,2025-02-14
23737,Renan Martins,F,1987-10-08,Macapá,CE,2019-05-28
23738,Roberto Lima,F,1974-02-28,Florianópolis,RN,2023-01-04
23739,Paula Teixeira,F,1963-12-28,Macapá,PI,2024-01-02
23740,Akira Ferreira,F,1979-04-22,Curitiba,BA,2023-07-03
23741,Gabriel Souza,ND,1988-06-25,Teresina,TO,2021-04-11
23742,Aline Araujo,M,1980-11-19,Brasília,CE,2023-06-27
23743,Beatriz Araujo,M,2001-07-05,São Paulo,SC,2023-11-27
23744,Bruno Dias,ND,1957-02-05,Goiânia,AM,2024-09-12
23745,Pedro Teixeira,F,1959-11-29,Porto Velho,PR,2023-07-14
23746,Lucas Ferreira,M,1983-03-07,Rio de Janeiro,MT,2019-04-23
23747,Lucas Oliveira,M,2002-05-05,Vitória,GO,2024-05-29
23748,Luca Teixeira,M,1982-08-16,Belém,RJ,2022-04-25
23749,Felipe Silva,ND,1991-10-29,Boa Vista,AM,2023-01-20
23750,Aline Araujo,ND,1997-08-30,Palmas,RR,2021-04-12
23751,Pedro Ribeiro,ND,1958-05-05,Brasília,PI,2025-06-15
23752,Fabrício Gomes,ND,1975-02-12,Natal,AP,2021-06-17
23753,Felipe Rocha,M,1967-07-20,Maceió,CE,2024-04-09
23754,Roberto Lima,F,2005-03-25,Boa Vista,SC,2020-06-22
23755,Camila Barbosa,F,1992-11-03,Boa Vista,DF,2023-05-04
23756,Beatriz Barbosa,F,1996-03-09,Florianópolis,AL,2019-04-15
23757,Akira Rocha,F,1974-06-04,Brasília,PR,2025-03-26
23758,Fabrício Almeida,ND,2005-10-20,Goiânia,GO,2019-03-26
23759,Fabrício Santos,F,1956-10-01,São Paulo,CE,2022-07-17
23760,Renan Lima,F,1958-09-01,Porto Velho,AL,2019-01-28
23761,Daniel Oliveira,ND,2001-06-16,Curitiba,MA,2024-03-07
23762,Luca Martins,M,2002-12-31,Manaus,MA,2024-02-14
23763,Luca Ferreira,M,1998-02-05,Florianópolis,MG,2019-02-26
23764,André Santos,M,1976-02-07,Fortaleza,BA,2025-02-13
23765,Bruno Lima,F,1999-09-13,Natal,ES,2024-06-04
23766,Marina Oliveira,ND,1960-09-02,Salvador,PR,2019-01-09
23767,Carla Lima,ND,1994-05-01,Cuiabá,PB,2023-11-22
23768,Lucas Araujo,ND,1974-06-19,Teresina,SC,2022-11-28
23769,Mariana Gomes,M,1991-08-16,Curitiba,PB,2024-09-30
23770,Roberto Santos,F,1962-03-04,Belo Horizonte,ES,2024-05-30
23771,Mariana Rodrigues,F,1983-07-14,Recife,PB,2024-08-28
23772,Bruno Ferreira,F,2004-09-17,Teresina,CE,2020-09-01
23773,Renan Gomes,M,1957-08-24,Cuiabá,MT,2025-05-28
23774,Marina Dias,M,1983-02-17,Belo Horizonte,SC,2022-07-25
23775,Daniel Carvalho,M,2000-12-14,Porto Velho,RJ,2020-06-06
23776,Luiz Carvalho,F,1992-12-09,Natal,PR,2021-02-14
23777,Juliana Gomes,M,1959-10-14,Goiânia,MS,2019-12-03
23778,Lucas Cardoso,ND,1956-11-10,Campo Grande,MT,2024-10-01
23779,Thiago Santos,M,1980-04-28,Fortaleza,SC,2020-11-11
23780,Luca Santos,M,2002-07-02,Cuiabá,TO,2020-01-25
23781,Ana Lima,ND,1997-07-26,São Paulo,RJ,2020-04-06
23782,Ana Teixeira,M,1993-01-09,Brasília,PB,2022-07-02
23783,Gabriel Rocha,F,1996-02-05,Florianópolis,RS,2023-06-10
23784,Juliana Dias,M,1999-09-24,São Paulo,RO,2022-03-08
23785,André Teixeira,F,1964-01-21,Florianópolis,MT,2021-09-08
23786,Gabriel Ribeiro,F,1976-04-02,Rio de Janeiro,MG,2020-01-22
23787,André Cardoso,M,1987-08-28,Goiânia,PR,2020-11-14
23788,Bruno Teixeira,ND,2000-08-13,Palmas,MS,2020-08-09
23789,Akira Teixeira,F,1998-01-09,Cuiabá,MG,2024-01-23
23790,João Dias,M,1974-09-02,Natal,MT,2024-06-30
23791,Rafael Martins,ND,1989-11-11,Teresina,SP,2022-12-24
23792,Daniel Oliveira,ND,1999-08-17,João Pessoa,BA,2021-01-17
23793,Akira Carvalho,ND,2000-11-06,Salvador,GO,2023-07-16
23794,Roberto Rodrigues,ND,1989-12-31,Maceió,PI,2025-05-28
23795,Roberto Dias,F,1981-02-19,São Paulo,TO,2020-05-09
23796,Thiago Ferreira,F,1969-06-28,São Luís,SP,2022-12-06
23797,Marina Martins,M,1970-08-03,Campo Grande,BA,2020-03-23
23798,Gabriel Gomes,F,1997-03-22,Brasília,BA,2022-04-02
23799,João Lima,M,1983-09-01,Maceió,PE,2022-09-24
23800,Gabriel Martins,ND,1967-09-30,Porto Alegre,RR,2020-08-30
23801,Luiz Santos,F,1976-03-06,Manaus,SP,2020-09-30
23802,Patrícia Rodrigues,ND,1955-07-29,Brasília,RR,2023-04-03
23803,Beatriz Dias,M,1969-12-17,Recife,RO,2020-04-23
23804,Felipe Santos,ND,1972-04-29,Goiânia,ES,2022-11-28
23805,João Souza,M,1971-11-27,Rio de Janeiro,AP,2019-03-10
23806,Pedro Carvalho,M,1964-09-21,Belo Horizonte,RN,2019-12-11
23807,Bruno Almeida,M,2001-10-06,João Pessoa,AL,2020-12-05
23808,Gabriel Rocha,M,1970-10-25,Palmas,BA,2023-12-10
23809,João Almeida,M,1981-08-23,Belo Horizonte,PE,2021-02-27
23810,Camila Ferreira,M,1991-12-27,Teresina,PR,2021-09-12
23811,Pedro Ferreira,F,1983-04-09,Natal,AL,2019-07-31
23812,Caio Souza,M,1967-06-14,Macapá,PA,2019-10-19
23813,Patrícia Gomes,ND,1961-10-01,Fortaleza,MS,2024-02-07
23814,Daniel Carvalho,M,1989-07-11,Natal,RS,2021-01-02
23815,Lucas Rocha,ND,1983-09-02,Salvador,AM,2020-05-29
23816,Paula Ribeiro,ND,2003-12-04,Vitória,MA,2025-06-17
23817,Luca Gomes,F,1973-08-20,João Pessoa,TO,2020-04-25
23818,Akira Silva,F,2001-03-30,Boa Vista,SP,2024-09-21
23819,Gabriel Silva,F,1981-09-21,Rio de Janeiro,RJ,2020-07-25
23820,Felipe Santos,ND,1989-08-30,Salvador,SP,2020-01-02
23821,Monique Rocha,ND,2002-03-25,São Paulo,MG,2019-02-09
23822,Ana Costa,ND,1980-07-27,Natal,DF,2019-07-24
23823,Carla Ribeiro,ND,1970-03-11,João Pessoa,DF,2020-11-22
23824,Roberto Rodrigues,F,1988-03-21,Cuiabá,ES,2020-10-14
23825,Marina Ribeiro,M,1994-05-12,Natal,DF,2022-04-09
23826,Marina Barbosa,ND,1971-01-08,Boa Vista,RS,2021-07-01
23827,Juliana Santos,M,1967-09-01,Florianópolis,SP,2022-02-03
23828,Caio Rocha,M,1962-08-30,Maceió,RS,2020-03-06
23829,Patrícia Pereira,M,1957-07-22,Manaus,GO,2019-04-29
23830,Mariana Gomes,ND,1989-03-20,Campo Grande,PE,2025-04-10
23831,Marina Oliveira,F,1960-12-11,Palmas,PI,2019-12-20
23832,Camila Martins,M,1982-02-24,João Pessoa,MT,2025-03-26
23833,Roberto Barbosa,F,1983-09-10,Recife,RO,2022-05-18
23834,Marina Lima,ND,1973-01-25,Recife,MT,2019-11-30
23835,Rafael Santos,F,1973-09-28,Fortaleza,PA,2024-03-20
23836,André Cardoso,ND,1999-05-08,Palmas,RN,2019-11-06
23837,Pedro Carvalho,F,1968-07-18,Porto Velho,PA,2021-07-30
23838,Caio Oliveira,M,1982-04-18,Recife,PI,2023-10-23
23839,Marina Cardoso,F,1994-10-26,Fortaleza,PI,2023-09-04
23840,Lucas Costa,ND,1988-01-07,Cuiabá,MA,2020-02-01
23841,Camila Rodrigues,ND,1983-10-10,São Luís,PB,2020-02-17
23842,Fabrício Almeida,F,1977-04-25,Palmas,CE,2020-02-11
23843,Luca Oliveira,F,1968-11-19,Rio de Janeiro,ES,2021-12-15
23844,Camila Almeida,M,1955-12-31,Maceió,PI,2024-02-14
23845,Marina Cardoso,M,1974-04-23,Campo Grande,MA,2023-06-27
23846,Fabrício Ferreira,F,1988-05-24,Cuiabá,RS,2023-01-09
23847,Felipe Martins,M,1966-06-30,Florianópolis,RJ,2019-09-29
23848,Pedro Dias,ND,1977-04-10,Brasília,CE,2022-12-24
23849,Pedro Gomes,ND,1992-04-21,Belém,AM,2020-06-17
23850,André Cardoso,F,1991-05-07,Palmas,PR,2023-02-12
23851,Marina Carvalho,ND,1968-10-11,Teresina,SC,2024-07-01
23852,Monique Oliveira,M,2005-03-04,Porto Velho,TO,2023-03-01
23853,Beatriz Martins,ND,2003-05-10,Macapá,PB,2021-03-01
23854,Thiago Rocha,F,1964-01-21,Boa Vista,MA,2020-07-04
23855,Felipe Lima,F,1971-09-24,Recife,BA,2024-05-25
23856,Paula Dias,F,1959-07-29,Maceió,RN,2025-01-20
23857,Paula Rocha,M,1975-02-02,Curitiba,DF,2023-07-07
23858,Patrícia Rocha,M,1977-07-31,Rio de Janeiro,RR,2019-12-23
23859,Paula Almeida,ND,1996-08-26,Teresina,RO,2022-04-25
23860,Aline Araujo,F,1970-06-24,Porto Velho,PB,2022-07-31
23861,Luiz Rocha,M,1981-01-06,Curitiba,RJ,2021-09-11
23862,Roberto Pereira,ND,1958-03-26,Belém,AM,2020-08-16
23863,Pedro Costa,ND,1998-02-02,Cuiabá,PE,2022-11-20
23864,Felipe Rocha,M,1972-05-14,Porto Velho,AM,2022-07-11
23865,Mariana Ribeiro,F,1975-09-09,Belém,RJ,2021-11-09
23866,Akira Ribeiro,M,1970-02-23,Brasília,PI,2024-01-12
23867,Lucas Rocha,F,1964-03-28,Curitiba,PR,2021-11-26
23868,Renan Almeida,ND,1979-12-02,Curitiba,MA,2023-03-03
23869,Fabrício Martins,M,1962-07-08,São Paulo,CE,2022-03-13
23870,André Santos,M,1958-12-23,Porto Alegre,ES,2024-06-14
23871,Mariana Dias,M,1983-04-03,São Paulo,PR,2020-03-31
23872,Thiago Rodrigues,ND,1973-09-28,Palmas,RO,2024-04-03
23873,Mariana Lima,ND,1985-05-22,Natal,GO,2023-01-16
23874,Akira Rocha,F,1971-08-26,Florianópolis,RR,2019-07-01
23875,Beatriz Costa,F,1956-08-05,São Paulo,GO,2019-05-23
23876,Marina Dias,M,1970-01-28,Cuiabá,SC,2024-01-18
23877,Patrícia Oliveira,F,1995-04-18,Curitiba,TO,2019-05-07
23878,Paula Oliveira,M,1987-12-12,Macapá,AL,2023-04-04
23879,Maria Souza,ND,2002-07-26,Macapá,SC,2021-10-18
23880,Caio Barbosa,ND,1972-07-20,Maceió,PA,2021-05-27
23881,Luiz Barbosa,F,1964-10-01,Belém,RJ,2025-04-03
23882,Roberto Rocha,M,1992-04-25,Salvador,PR,2022-01-28
23883,Ana Pereira,M,1986-04-15,Cuiabá,PR,2019-10-20
23884,André Ferreira,F,1974-05-29,Natal,RS,2021-08-31
23885,Lucas Cardoso,ND,1957-06-08,Porto Velho,CE,2023-05-13
23886,Akira Barbosa,M,1993-05-07,Porto Alegre,MA,2021-05-10
23887,Aline Rodrigues,M,1958-07-13,Fortaleza,AP,2019-02-17
23888,Bruno Lima,M,2003-11-08,Natal,GO,2023-07-16
23889,Gabriel Oliveira,F,2005-09-09,Manaus,AL,2021-03-04
23890,Lucas Silva,F,1993-01-25,Florianópolis,BA,2020-11-30
23891,Rafael Barbosa,M,1955-05-18,Florianópolis,ES,2023-03-22
23892,Monique Araujo,M,1958-08-19,Manaus,GO,2020-06-29
23893,Ana Rocha,F,1975-02-06,Porto Alegre,CE,2021-05-16
23894,Patrícia Almeida,M,1998-09-25,Rio de Janeiro,AM,2022-12-14
23895,Felipe Araujo,F,1968-03-22,Manaus,PA,2020-04-30
23896,Carla Cardoso,F,1984-12-14,Macapá,GO,2021-04-20
23897,Camila Teixeira,ND,1999-11-21,Belo Horizonte,TO,2022-02-18
23898,Caio Araujo,F,1975-12-08,Boa Vista,AP,2021-08-14
23899,Ana Pereira,M,1959-03-15,Vitória,PI,2021-06-29
23900,Monique Lima,ND,1993-05-19,Recife,AL,2020-12-27
23901,Felipe Souza,F,1980-07-29,Cuiabá,MG,2022-01-22
23902,Paula Oliveira,ND,1984-04-07,Natal,PI,2025-04-04
23903,Monique Araujo,ND,2005-07-10,Natal,CE,2024-06-30
23904,Monique Araujo,M,1981-07-20,São Paulo,AL,2025-02-24
23905,Gabriel Almeida,M,1988-05-05,Recife,BA,2019-07-24
23906,Aline Lima,ND,1975-08-29,Cuiabá,AM,2025-06-18
23907,Juliana Pereira,ND,1988-04-22,Macapá,DF,2019-06-06
23908,Fabrício Pereira,M,1990-10-02,Cuiabá,RR,2025-02-22
23909,Thiago Barbosa,M,1993-02-25,Teresina,SC,2019-02-15
23910,Ana Costa,ND,1995-09-18,Goiânia,TO,2024-05-28
23911,Roberto Pereira,F,1957-02-22,Manaus,CE,2023-02-27
23912,Rafael Santos,F,1981-08-24,Porto Alegre,PE,2024-09-19
23913,Aline Santos,ND,1958-01-16,São Luís,PE,2020-12-06
23914,André Barbosa,ND,1981-06-06,Recife,RR,2021-07-01
23915,Patrícia Lima,ND,1958-11-08,Brasília,MG,2024-07-31
23916,Beatriz Almeida,M,1991-12-16,Macapá,MA,2020-09-29
23917,Pedro Ribeiro,ND,1955-03-06,São Luís,MS,2020-10-03
23918,Marina Teixeira,F,1983-06-22,São Luís,PR,2019-11-08
23919,Pedro Gomes,F,1959-01-07,Teresina,RS,2020-10-06
23920,Akira Barbosa,ND,1958-09-10,Fortaleza,RJ,2021-05-31
23921,Beatriz Barbosa,ND,1997-08-03,São Luís,RO,2019-01-31
23922,Caio Ribeiro,ND,1996-11-10,Recife,GO,2024-04-18
23923,Camila Pereira,ND,1967-12-31,João Pessoa,MT,2025-05-06
23924,Patrícia Carvalho,F,1961-05-04,Teresina,DF,2020-11-01
23925,Paula Martins,M,1994-03-12,São Paulo,PI,2021-05-12
23926,Monique Santos,M,2000-04-22,Maceió,CE,2022-01-14
23927,Carla Martins,ND,1968-01-17,São Luís,PR,2022-02-15
23928,Fabrício Ribeiro,M,1984-03-27,Porto Velho,CE,2019-05-20
23929,João Martins,F,1961-03-02,Porto Velho,AM,2024-09-06
23930,Rafael Ribeiro,F,1970-05-31,Boa Vista,RS,2020-06-25
23931,Roberto Costa,ND,1977-09-17,João Pessoa,RS,2024-10-08
23932,Marina Pereira,F,1975-06-19,Boa Vista,RR,2020-04-03
23933,Renan Silva,M,1989-05-23,Natal,TO,2021-09-08
23934,Rafael Silva,ND,1961-05-10,Macapá,GO,2020-09-09
23935,Gabriel Almeida,F,1978-09-07,Curitiba,BA,2020-10-12
23936,Roberto Costa,M,2004-01-27,Manaus,RO,2020-07-11
23937,Carla Lima,M,1965-07-02,Vitória,CE,2019-08-05
23938,Ana Souza,F,1978-09-29,Teresina,AM,2023-03-29
23939,Sofia Martins,M,1972-10-22,São Luís,PB,2025-04-21
23940,Monique Rocha,ND,1970-09-03,Salvador,RN,2019-10-09
23941,Bruno Costa,F,1991-10-08,Recife,RS,2023-05-30
23942,Mariana Dias,ND,2005-02-27,Florianópolis,MA,2024-10-13
23943,Patrícia Barbosa,ND,1977-03-16,Teresina,AM,2025-07-18
23944,Maria Cardoso,ND,1972-09-03,Manaus,TO,2025-03-10
23945,Thiago Santos,ND,1974-12-30,Maceió,RS,2021-04-22
23946,Marina Ferreira,M,1960-01-22,São Paulo,ES,2025-07-19
23947,Gabriel Gomes,F,1960-01-13,Boa Vista,MG,2024-03-12
23948,Gabriel Pereira,M,1995-12-07,Manaus,MA,2023-04-16
23949,Maria Lima,M,1971-06-13,Recife,CE,2019-03-04
23950,Beatriz Silva,M,1968-03-25,Curitiba,BA,2020-03-17
23951,Marina Martins,M,1972-11-19,Macapá,RN,2023-01-12
23952,Maria Silva,ND,1982-08-11,Maceió,AL,2021-10-16
23953,João Lima,M,1997-11-12,Cuiabá,PA,2021-06-02
23954,Carla Barbosa,M,1990-10-27,Campo Grande,PI,2019-06-02
23955,Felipe Almeida,M,1982-12-17,Campo Grande,SC,2019-01-19
23956,Juliana Almeida,F,1977-05-06,Macapá,PB,2021-10-22
23957,Fabrício Pereira,M,1985-08-10,Florianópolis,CE,2022-12-19
23958,Felipe Santos,ND,1970-01-11,Fortaleza,AM,2021-10-17
23959,Fabrício Silva,F,1975-11-13,Manaus,PI,2019-06-14
23960,Luca Souza,ND,1983-08-24,Campo Grande,SP,2024-12-08
23961,Bruno Rodrigues,M,2001-10-09,Vitória,RS,2020-03-19
23962,Maria Barbosa,M,1966-08-22,Vitória,DF,2021-11-27
23963,Thiago Cardoso,M,2002-10-14,Teresina,SP,2021-05-06
23964,Gabriel Lima,ND,1989-10-07,Porto Velho,AL,2024-04-04
23965,Thiago Araujo,F,2000-12-15,Vitória,MT,2019-09-16
23966,Rafael Carvalho,ND,1962-05-23,São Luís,RO,2019-09-27
23967,Pedro Souza,ND,1991-12-04,Macapá,SC,2021-12-29
23968,Monique Martins,M,1972-01-02,Teresina,RO,2024-11-15
23969,Pedro Barbosa,F,1982-04-30,João Pessoa,PB,2023-12-21
23970,Maria Araujo,M,1965-01-27,Campo Grande,BA,2022-06-02
23971,Sofia Santos,M,1988-09-15,Campo Grande,RS,2020-07-04
23972,Maria Silva,M,1964-05-03,Belém,MA,2022-06-19
23973,Sofia Rocha,ND,1991-10-10,Rio de Janeiro,MG,2021-06-04
23974,Monique Santos,F,1996-06-26,Belém,RS,2022-10-23
23975,Thiago Martins,ND,1960-06-11,Belo Horizonte,MT,2020-04-28
23976,Maria Silva,M,2000-01-06,Natal,DF,2022-06-08
23977,Pedro Cardoso,F,1975-11-27,São Luís,PB,2020-03-24
23978,Renan Silva,M,1988-04-13,Vitória,BA,2020-03-23
23979,Gabriel Souza,M,1989-12-28,Cuiabá,ES,2023-10-19
23980,Lucas Carvalho,ND,2002-01-28,Manaus,PA,2025-07-22
23981,Maria Cardoso,ND,1986-10-24,São Paulo,PE,2025-05-22
23982,Ana Rodrigues,ND,1959-06-28,Teresina,MA,2024-07-12
23983,Akira Ferreira,F,1959-08-01,Goiânia,RN,2020-08-15
23984,Patrícia Santos,F,1969-02-24,São Paulo,MT,2022-02-05
23985,Felipe Rocha,M,2001-11-02,Campo Grande,SP,2020-02-08
23986,Luca Souza,F,1974-03-29,São Luís,AP,2023-11-26
23987,Mariana Almeida,M,1967-11-24,João Pessoa,ES,2025-02-07
23988,Pedro Cardoso,M,1975-01-19,Palmas,MG,2023-11-23
23989,Ana Costa,F,1956-12-17,Palmas,AL,2024-04-16
23990,Luiza Carvalho,ND,1971-02-27,Palmas,CE,2022-03-16
23991,Carla Rodrigues,F,1955-09-11,Campo Grande,PI,2024-09-19
23992,Paula Pereira,ND,2000-08-12,Teresina,RO,2021-01-04
23993,Luiza Ferreira,F,1973-12-26,Curitiba,MG,2024-08-01
23994,Aline Dias,M,1987-09-20,Campo Grande,MT,2020-08-21
23995,Gabriel Teixeira,M,1979-06-06,Recife,AL,2019-12-01
23996,Felipe Dias,M,1992-01-21,Salvador,MG,2024-11-02
23997,André Pereira,M,1993-05-20,Rio de Janeiro,ES,2022-06-24
23998,João Ferreira,F,1963-02-15,Natal,RO,2020-11-05
23999,Beatriz Rodrigues,ND,1993-02-17,Belém,BA,2024-09-29
24000,Marina Costa,F,1981-12-07,Belém,RN,2023-05-29
24001,Felipe Rodrigues,F,1972-11-03,Goiânia,AL,2023-10-22
24002,Paula Oliveira,ND,1999-09-22,Rio de Janeiro,AL,2022-06-01
24003,Monique Ribeiro,F,1967-08-28,Boa Vista,AM,2019-05-05
24004,Juliana Rodrigues,M,1960-12-20,Curitiba,MS,2020-10-29
24005,Thiago Rocha,F,2003-03-02,Porto Velho,RN,2021-06-10
24006,André Costa,F,1980-12-06,Rio de Janeiro,RR,2020-04-12
24007,Paula Costa,F,2004-05-03,Manaus,MT,2019-08-18
24008,André Rodrigues,ND,1970-07-17,Brasília,MS,2023-10-31
24009,Camila Oliveira,M,1969-04-19,Goiânia,PA,2019-03-07
24010,Pedro Oliveira,F,1977-09-22,Porto Velho,PA,2020-01-06
24011,Rafael Carvalho,ND,1996-02-17,São Luís,TO,2024-04-12
24012,Maria Almeida,F,1989-09-10,Maceió,MA,2024-03-14
24013,Gabriel Lima,ND,1980-06-17,Porto Alegre,MG,2022-05-15
24014,Roberto Lima,F,2003-01-16,Vitória,MG,2021-03-20
24015,André Barbosa,F,1988-05-09,Goiânia,RJ,2020-07-13
24016,André Lima,ND,1991-09-17,Macapá,AL,2022-07-30
24017,Luiz Cardoso,ND,1980-10-26,São Paulo,AL,2019-05-07
24018,Paula Costa,M,1963-02-25,Palmas,PR,2020-01-23
24019,Mariana Lima,F,1956-02-02,Vitória,PR,2020-11-26
24020,Fabrício Silva,M,1967-01-02,Boa Vista,CE,2020-07-11
24021,Monique Souza,F,1995-05-16,Vitória,DF,2024-02-01
24022,Daniel Costa,F,1985-11-05,Recife,RJ,2025-03-12
24023,Gabriel Rocha,ND,2004-05-04,Goiânia,RR,2024-10-15
24024,Thiago Costa,ND,2000-04-09,Manaus,AP,2019-08-16
24025,Roberto Cardoso,F,1995-04-10,Belo Horizonte,GO,2021-09-15
24026,Carla Lima,M,1983-10-15,Teresina,RJ,2024-10-23
24027,Ana Souza,M,1959-08-18,Goiânia,AM,2024-03-21
24028,Camila Almeida,F,1958-08-20,Goiânia,SC,2019-01-18
24029,Maria Costa,M,1964-08-23,Goiânia,ES,2023-06-19
24030,Paula Martins,ND,1974-11-18,Campo Grande,MA,2022-04-26
24031,Daniel Souza,M,1972-02-29,Campo Grande,PA,2021-04-09
24032,Daniel Carvalho,ND,1966-07-20,Macapá,PI,2021-06-30
24033,Beatriz Araujo,F,1985-07-24,Teresina,MS,2022-11-18
24034,Rafael Dias,F,1971-09-20,Campo Grande,GO,2020-08-24
24035,Monique Teixeira,F,1975-07-19,Boa Vista,PR,2024-07-04
24036,Daniel Martins,ND,1968-07-17,Porto Alegre,DF,2022-02-23
24037,Sofia Costa,F,1964-01-01,Salvador,MT,2021-06-28
24038,Daniel Martins,M,1962-03-25,Natal,PB,2021-03-07
24039,Beatriz Pereira,M,1988-08-07,Rio de Janeiro,TO,2023-03-15
24040,Caio Costa,F,1996-01-05,Palmas,PE,2023-10-12
24041,Gabriel Dias,ND,1991-11-29,Belém,RN,2020-11-28
24042,Juliana Ribeiro,F,1986-08-21,Goiânia,PB,2024-08-22
24043,Sofia Barbosa,ND,1992-05-18,Belo Horizonte,MG,2020-09-26
24044,Caio Dias,F,1981-08-03,Florianópolis,BA,2023-02-06
24045,João Rocha,ND,1982-03-29,São Paulo,GO,2022-07-01
24046,Paula Ferreira,F,1960-02-14,Macapá,AP,2021-05-29
24047,Marina Gomes,ND,1973-04-01,Manaus,RN,2019-12-10
24048,Patrícia Barbosa,F,1956-11-07,Manaus,PR,2025-05-17
24049,Felipe Almeida,ND,1987-04-12,Campo Grande,RS,2022-01-14
24050,Renan Almeida,M,1996-09-13,Belo Horizonte,RR,2019-10-30
24051,Renan Cardoso,F,1983-08-26,Porto Alegre,TO,2022-04-16
24052,Camila Araujo,M,1969-01-27,Porto Alegre,PI,2022-02-11
24053,Mariana Araujo,M,1991-05-08,Belo Horizonte,PR,2021-09-05
24054,Bruno Martins,F,1998-02-15,Florianópolis,RN,2023-07-21
24055,Luiza Dias,F,1983-08-31,João Pessoa,AL,2024-02-25
24056,Luiz Pereira,M,1975-08-26,Brasília,RS,2023-08-06
24057,Luiza Souza,F,1998-03-22,Manaus,DF,2022-04-16
24058,Luiz Teixeira,M,1986-10-02,Rio de Janeiro,MT,2021-10-19
24059,Juliana Martins,M,1979-09-19,Florianópolis,AP,2019-08-25
24060,Luca Carvalho,ND,2005-09-05,Manaus,MS,2021-05-31
24061,Beatriz Teixeira,ND,1988-06-19,Cuiabá,SC,2023-08-31
24062,Marina Almeida,M,1978-03-29,Teresina,MS,2024-12-08
24063,Thiago Santos,M,1993-02-02,João Pessoa,ES,2021-11-12
24064,Marina Cardoso,F,1977-01-02,João Pessoa,ES,2025-02-08
24065,Beatriz Martins,ND,2001-03-07,Porto Velho,RJ,2024-04-14
24066,Fabrício Rodrigues,M,1992-03-13,Teresina,SP,2024-11-19
24067,Mariana Carvalho,ND,1963-03-15,Macapá,PE,2021-09-24
24068,Thiago Costa,ND,1978-10-27,Palmas,PI,2021-02-07
24069,Luiza Rodrigues,ND,1958-10-10,São Paulo,MS,2024-11-18
24070,Bruno Teixeira,M,1991-09-22,Teresina,GO,2023-01-17
24071,Aline Gomes,F,1977-04-13,Florianópolis,RN,2020-11-08
24072,Fabrício Costa,F,1962-05-18,Teresina,MG,2025-02-07
24073,Mariana Santos,M,1981-02-09,São Luís,RS,2022-05-10
24074,Patrícia Teixeira,ND,1960-07-23,São Luís,AM,2024-05-04
24075,Aline Rocha,F,1958-08-06,Salvador,MA,2025-06-20
24076,Paula Rocha,M,1971-11-30,Campo Grande,AM,2019-10-17
24077,André Pereira,F,1965-06-01,São Paulo,DF,2024-10-28
24078,André Ferreira,M,1980-04-26,Palmas,BA,2019-11-28
24079,Felipe Silva,F,1984-09-25,Macapá,PE,2025-04-24
24080,Felipe Martins,F,1995-06-13,João Pessoa,CE,2023-12-20
24081,Maria Martins,ND,2001-08-30,Natal,DF,2020-11-30
24082,Maria Teixeira,ND,1971-06-19,Porto Velho,BA,2024-01-29
24083,Lucas Rodrigues,M,1980-01-09,São Paulo,PI,2020-09-11
24084,Monique Almeida,ND,1968-02-15,Natal,PB,2023-09-04
24085,Camila Oliveira,M,1982-08-23,Porto Alegre,PR,2023-09-08
24086,Thiago Martins,F,1960-12-24,Campo Grande,RS,2020-12-01
24087,Thiago Rocha,M,1959-01-22,Porto Velho,PI,2022-08-18
24088,Daniel Araujo,F,1982-11-23,Boa Vista,RJ,2022-06-03
24089,Akira Ribeiro,F,1971-12-28,Recife,RS,2022-03-04
24090,Lucas Dias,F,1985-07-26,Salvador,RS,2020-01-19
24091,Sofia Ferreira,M,1957-07-29,São Paulo,RJ,2024-09-15
24092,Luiza Silva,F,1979-10-14,São Luís,RO,2022-05-04
24093,Monique Lima,F,1990-01-28,Porto Alegre,PR,2023-12-20
24094,Mariana Araujo,F,1964-12-09,Goiânia,AM,2024-03-22
24095,Rafael Teixeira,F,1997-04-30,Belo Horizonte,ES,2025-07-11
24096,Lucas Barbosa,M,1986-02-01,Porto Velho,SC,2020-09-19
24097,João Rodrigues,ND,2003-01-08,Porto Alegre,PI,2021-09-23
24098,João Oliveira,M,1973-12-19,Rio de Janeiro,RO,2019-03-24
24099,Maria Martins,M,1990-02-11,Porto Alegre,CE,2020-07-26
24100,Lucas Costa,M,1973-11-01,Cuiabá,CE,2025-01-17
24101,Luca Silva,M,1989-05-26,Maceió,AL,2020-10-29
24102,Luiz Ferreira,ND,1957-07-22,Vitória,MT,2022-07-07
24103,Lucas Oliveira,M,1997-08-19,Campo Grande,AP,2019-11-03
24104,Daniel Carvalho,F,1974-06-04,Manaus,MG,2022-03-02
24105,Caio Rocha,ND,1990-04-11,Porto Velho,RN,2022-03-27
24106,Monique Martins,M,1993-11-17,Rio de Janeiro,CE,2019-05-22
24107,João Carvalho,M,1986-02-08,Boa Vista,RJ,2021-05-03
24108,Daniel Oliveira,M,1993-08-29,Belo Horizonte,DF,2024-05-24
24109,Akira Martins,ND,1995-09-07,João Pessoa,PR,2021-05-23
